verified,name,location,user_id,username,withheld.country_codes,edit_history_tweet_ids,source,possibly_sensitive,created_at,tweet_id,text,lang,withheld.copyright,withheld.country_codes,type,geo.coordinates.type,geo.coordinates.coordinates
FALSE,leo hexa 🇧🇷,São Paulo,1.20E+18,saolpaulo,,['1597295857560612865'],Twitter for iPhone,FALSE,2022-11-28 18:26:23+00:00,1.60E+18,Ta bueno el pleito entre argentina y méxico 🫣,es,,,,,
FALSE,¡gabs!,Argentina,1.32E+18,lalittbr,,['1597295857539645440'],Twitter for Android,FALSE,2022-11-28 18:26:23+00:00,1.60E+18,@PocceschyD @mateussilvaspfc @FCamposoficial Vai lá lamber a Argentina que sofre pra ganhar da toda poderosa Arabia e do México em frangalhos.,pt,,,replied_to,,
FALSE,ᴅᴀɴɪᴇʟ ||ꜰɪxᴇᴅ|| ʜᴏᴍᴇ 🇬🇧,,1.60E+18,DANIEL_FIXED45,,['1597295857040502784'],Twitter for Android,FALSE,2022-11-28 18:26:23+00:00,1.60E+18,"Chupala @Canelo , dedícate a las novelas sino podes con lo tuyo jajajaja VAMOS ARGENTINA CARAJO !",es,,,,,
FALSE,CVCLAVOZ,Miami | Florida,90410398,CVCLAVOZ,,['1597295853555036161'],TweetDeck,FALSE,2022-11-28 18:26:22+00:00,1.60E+18,"Winner 🏆: @Jonycash5758 , Picked the right winner - Argentina

✔️ https://t.co/4cqRZmfGmZ 

Send your wallet on DM!",en,,,replied_to,,
FALSE,duda 🇧🇷,moura 💗,1.37E+18,duarda_cfc,,['1597295851843760128'],Twitter for Android,FALSE,2022-11-28 18:26:22+00:00,1.60E+18,"@updatecharts a primeira de inumeras ne uc, a gente tem potencial sim, o soco na argentina https://t.co/WsrvohdrOP",pt,,,replied_to,,
FALSE,Walter Maciel Estilista,"Barcelona, España",1244941938,waltermaciel33,,['1597295845824921601'],Twitter for Android,FALSE,2022-11-28 18:26:20+00:00,1.60E+18,"@Sophitaaaa @Ramiro1291 @Canelo Pregunta, si México hubiese ganado, hubieran estallado las redes con esta idiotez? Ponete lentes flaca, que no ves un choto, mira bien y hay remeras y pecheras de argentina en el piso también... Seguí mirando el chavo y deja de opinar huevadas sin saber 😘🤣",es,,,replied_to,,
FALSE,Jose Ayala Ojeda,"Fernando de la Mora, Paraguay",132644391,Daemonicvs,,['1597295839206342656'],Twitter for iPhone,FALSE,2022-11-28 18:26:19+00:00,1.60E+18,"Me mata los fenómenos. Bangladesh es fanático de argentina (fútbol) desde hace más de 40 años, cada mundial salen a la calle con nuestra remera. Porque ESTE mundial lo difunden?",es,,,,,
FALSE,edgardo rovea,,2763091659,erovea,,['1597295835384926208'],Twitter for Android,FALSE,2022-11-28 18:26:18+00:00,1.60E+18,"desmereceu o brasil e disse que ia torcer p argentina, mas tá comemorando a classificação",pt,,,,,
FALSE,Cynthhia,"Monterrey, Nuevo León",880879723,cynthhiamaribel,,['1597295833979854848'],Instagram,FALSE,2022-11-28 18:26:17+00:00,1.60E+18,"Acaba de publicar una foto en Junín, Mendoza, Argentina https://t.co/ExlY2gD4cZ",es,,,,Point,"[-68.48554, -33.14809]"
FALSE,gaspar de maio,,265258785,gaspardemaio,,['1597295833376239617'],Twitter for Android,FALSE,2022-11-28 18:26:17+00:00,1.60E+18,"@a89501213 Rural solo les dicen así allá por Argentina o esos lugares,bien por la marca ramirez que construyó vehículo muy fuertes",es,,,replied_to,,
FALSE,NataliaB4sadaenhechosreales💙🍥🧡,,4011805174,MorgNatalia,,['1597295831266512896'],Twitter for Android,FALSE,2022-11-28 18:26:17+00:00,1.60E+18,Así me dijo una pendeja en la app pq yo dije q México jugó bien en el primero tiempo pero yo le iba a Argentina https://t.co/1YZkegFU5B,es,,,quoted,,
FALSE,Mariela Luca,Argentina,180922573,marielaluca,,['1597295830763200512'],Twitter for Android,FALSE,2022-11-28 18:26:17+00:00,1.60E+18,"A PICA DO HEXA PRA FODER TORCEDOR DA ARGENTINA

🇧🇷🇧🇷
🇧🇷🇧🇷🇧🇷
🇧🇷🇧🇷🇧🇷🇧🇷
  🇧🇷🇧🇷🇧🇷🇧🇷
    🇧🇷🇧🇷🇧🇷🇧🇷
     🇧🇷🇧🇷🇧🇷🇧🇷
       🇧🇷🇧🇷🇧🇷🇧🇷
        🇧🇷🇧🇷🇧🇷🇧🇷
         🇧🇷🇧🇷🇧🇷🇧🇷
          🇧🇷🇧🇷🇧🇷🇧🇷
          🇧🇷🇧🇷🇧🇷🇧🇷
      🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
    🇧🇷🇧🇷🇧🇷     🇧🇷🇧🇷🇧🇷",pt,,,,,
FALSE,Noblion Chakma,,1.58E+18,Noblion_Chakma,,['1597295826917003264'],Twitter for Android,FALSE,2022-11-28 18:26:16+00:00,1.60E+18,@protectxlaliter e ele ainda foi fofo amiga dizendo que realmente era sempre complicado ganhar da Argentina jsjahsajshah a gente merece mto essa copa,pt,,,replied_to,,
FALSE,Eddie Nicolas,,1456686151,55_eddi,,['1597295826019065856'],Twitter Web App,FALSE,2022-11-28 18:26:15+00:00,1.60E+18,"El Gobierno de #Ecuador reiteró que la exministra de Obras Públicas María de los Ángeles Duarte, que se desempeñó en el cargo durante el mandato presidencial de Rafael Correa y que desde hace más de dos años permanece refugiada en la Embajada de #Argentina.",es,,,replied_to,,
FALSE,raauul,,1.60E+18,raauul_12,,['1597295823075053569'],Twitter for Android,FALSE,2022-11-28 18:26:15+00:00,1.60E+18,como q tem brasileiro q consegue torcer p argentina? totalmente maluco,pt,,,,,
TRUE,SportsCenter,,524531680,SC_ESPN,,['1597295822450094080'],Twitter for Android,FALSE,2022-11-28 18:26:15+00:00,1.60E+18,"@Canelo Canelo ""Payaso"" tienes que ver cuándo algunos hinchas de México le faltaron el respeto a Argentina en Catar hablando de Malvinas en contra de Argentina , eso no te molesta ""Payaso"" , anda y seguí boxeando que es lo que sabes hacer....",es,,,replied_to,,
FALSE,LULA PRESIDENTE ELEITO DO BRASIL,,1.56E+18,TatiTate3,,['1597295821317320704'],Twitter for Android,FALSE,2022-11-28 18:26:14+00:00,1.60E+18,"@As_TomasRoncero @Casemiro No están pio podridos de Brasil, argentina, y eso ya no pega más verlos pasar de fase",es,,,replied_to,,
FALSE,Fax appeal ⏏,"San Luis, Argentina",8.65E+17,faqarce,,['1597295818251243520'],Twitter for Android,FALSE,2022-11-28 18:26:14+00:00,1.60E+18,@marquini_colo Te das cuenta que está gentuza odia Argentina???? Dales Formosa si querés....o Santa Cruz?,es,,,replied_to,,
FALSE,FootballManiac,,1.55E+18,FootballManiacx,,['1597295815349112833'],Twitter for Android,FALSE,2022-11-28 18:26:13+00:00,1.60E+18,@rialjorge Ashhhh mi Rial pero si fuera la bandera de la Argentina ya estarían todos cagados 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,es,,,replied_to,,
FALSE,Murilo Carlucci 🫡,Capital de São Paulo,1.30E+18,CarlucciMurilo,,['1597295811913662465'],Twitter for iPhone,FALSE,2022-11-28 18:26:12+00:00,1.60E+18,@Canelo Que dice este caramelo mamitaaa… te metes con @Ieomessiok te metes con todo argentina salchipapa.,es,,,replied_to,,
FALSE,María Cantón 💜 todos los animales merecen AYUDA,Argentina,1.41E+18,MariaCanton9,,['1597295810181402625'],Twitter for Android,FALSE,2022-11-28 18:26:12+00:00,1.60E+18,@silm1982 @CoronavirusArgg https://t.co/6anM3tPcGh,qme,,,replied_to,,
FALSE,cruyff leyenda🇵🇱,,1.56E+18,davidgmdeiv,,['1597295809099624448'],Twitter for Android,FALSE,2022-11-28 18:26:11+00:00,1.60E+18,La Fábrica Argentina de Aviones avanza en la fabricación y la modernización de las aeronaves militares https://t.co/oAh4uch1Sl,es,,,,,
FALSE,فاطمة,,1.19E+18,blackismx,,['1597295808033878016'],Twitter for Android,FALSE,2022-11-28 18:26:11+00:00,1.60E+18,@FIFAcom @Argentina Bangladesh Chittagong Khagrachhari https://t.co/KP4guupx4e,hi,,,replied_to,,
TRUE,Billboard AR,Argentina,1194582374,BillboardArg,,['1597295807837110272'],Twitter for Android,FALSE,2022-11-28 18:26:11+00:00,1.60E+18,Pena que parece que a Argentina passa em primeiro,pt,,,replied_to,,
FALSE,რᴵსᴵ ✈,Argentina como Messi,8.25E+17,miliiiiaguirre,,['1597295804674605057'],Twitter Web App,FALSE,2022-11-28 18:26:10+00:00,1.60E+18,"@burrovan Cualquiera ,pero menos Argentina mi hermano ….",es,,,replied_to,,
FALSE,Facundo,Junin,149359809,FacuuuMeza,,['1597295800677437440'],Twitter for Android,FALSE,2022-11-28 18:26:09+00:00,1.60E+18,@estefiberardi Mexico ya perdio y no se toman enserio eso VAMOS ARGENTINA CARAJO🇦🇷,es,,,replied_to,,
FALSE,Sebastian,,1.49E+18,churchramone,,['1597295799867580416'],Twitter Media Studio,FALSE,2022-11-28 18:26:09+00:00,1.60E+18,"CON EL OBJETIVO DE LA CLASIFICACIÓN A OCTAVOS: pasó otro entrenamiento de la Selección Argentina en Qatar. 

📹 @argentina https://t.co/eWjht2MFfY",es,,,,,
FALSE,El Editor Platense,La Plata ,9.73E+17,editor_platense,,['1597295797833723904'],Twitter for Android,FALSE,2022-11-28 18:26:09+00:00,1.60E+18,@aparitonia população negra da Argentina é menos de 3%,pt,,,replied_to,,
FALSE,un acuario de mierda,salto buenos aires,1.44E+18,franjaure80,,['1597295794608275456'],Twitter for Android,FALSE,2022-11-28 18:26:08+00:00,1.60E+18,@spookymulder101 @LeoAriasPrensa En 2011 Argentina jugó allí un amistoso con Messi. https://t.co/GLUrfmefRn,es,,,replied_to,,
FALSE,Farmal Khan🇵🇰,,1.54E+18,FarmalRMCF7,,['1597295794247172096'],Twitter Web App,FALSE,2022-11-28 18:26:08+00:00,1.60E+18,"@TheFatGoalie Nope. I watched all their games,and who played Argentina against,who played Croatia against, recently.
You underrate them,but you have your opinion, that’s fine https://t.co/bHJl4ivMHy",en,,,replied_to,,
FALSE,neycorinthiano,,1.56E+18,neycorinthiano_,,['1597295791751987201'],Twitter Web App,FALSE,2022-11-28 18:26:07+00:00,1.60E+18,"@rafaelvfp @Gabriel17465568 @Talitarnds - Copa américa 2019: Não tínhamos adversário a altura.

- Copa America 2021: Jogamos MUITO, e a Argentina também estava MUITO bem.

Hoje a seleção criou pouco, falta do Neymar.",pt,,,replied_to,,
FALSE,Juan de CABA,Paternal,2954234081,JuanmdeCABA,,['1597295790355279872'],Twitter for Android,TRUE,2022-11-28 18:26:07+00:00,1.60E+18,"🙋⚠️🆘👀📖👉#ayuda #difusión 🙏otro día agobiante p la Patagonia 🙏👀241🐾d$100 p bolsón alimentos p 🐶2 bolsones de alimentos p🐱🐺alimentos especiales gastro renal🐶gastro renal p🐱dermoconft🐶con dac,y alimentos blando p los abuelos🙏p la semana #Argentina https://t.co/7zycUd3Dtx https://t.co/gon93Hm5a8",es,,,quoted,,
FALSE,Aéreo Barato- Blog de Ofertas Aéreas,Ciudad Autónoma de Buenos Aire,7.39E+17,aereobarato,,['1597295787746418690'],Twitter for Android,FALSE,2022-11-28 18:26:06+00:00,1.60E+18,"@DF1Lagoa @inakiangulo Con los huevos y la furia roja no se gana nada contra selecciones como 

Alemania 
Francia
Brasil 
Argentina

Le ganarás 1 partido de 12",es,,,replied_to,,
FALSE,Futbol Total,,7.85E+17,MXFutbolTotal,,['1597295784030269440'],Twitter for iPhone,FALSE,2022-11-28 18:26:05+00:00,1.60E+18,"France ✅
Brazil ✅
Argentina …",en,,,,,
FALSE,nala,dreamzone,1.57E+18,dreamaegi,,['1597295783858298880'],Twitter Web App,FALSE,2022-11-28 18:26:05+00:00,1.60E+18,"#BillboardArgentinaHot100: Bizarrap y Duki llegan a la cima del chart con ""Bzrp Music Sessions #50"" 🏆

La sesión de @bizarrap y @DukiSSJ ascendió desde el 11° ⚡️ 
https://t.co/f86xRUhvrT https://t.co/gCoZC33u3B",ca,,,,,
FALSE,vale LNDA,,1.40E+18,bcrrashine,,['1597295780410568705'],Twitter for Android,FALSE,2022-11-28 18:26:05+00:00,1.60E+18,"Anoche en el UUD, sonó el himno y EN ARGENTINA NACIII TIERRA DE DIEGOOO Y LIONEEEEEL, y fue lo mejor que sonó en toda la noche.",es,,,,,
FALSE,berreco ✠,"Itaboraí, Brasil",9.40E+17,BernardoFelix20,,['1597295777629757440'],Twitter Web App,FALSE,2022-11-28 18:26:04+00:00,1.60E+18,"@Canelo Seguramente los mexicanos dejaron las remeras de Argentina colgadas en un ropero para que las agarre el utilero, FANTASMA",es,,,replied_to,,
FALSE,Juana 🦊,,1.44E+18,Juana_cabaa2003,,['1597295777520685056'],Twitter for Android,FALSE,2022-11-28 18:26:04+00:00,1.60E+18,"@gissellepablo @santi_1298 @quopity78 @julian04330321 @valesalcedo_ @Canelo Eso es algo normal en mexico y hablan de la moneda argentina momentaneamente devaluada como algo terrible.
Es increible, despues hablan de malvinas y ustedes le entregaron medio pais a los gringos.
No les da la cabeza no? 
Digo, para entender la gravedad de uno y el otro.",es,,,replied_to,,
FALSE,👑Little.Bastard👑,"Buenos Aires, Argentina",1358549618,Pablolur25,,['1597295771363299330'],editorPlatense,FALSE,2022-11-28 18:26:02+00:00,1.60E+18,"Luis Juez: “Somos jodidos los argentinos, qué pueblo de mierda”
#argentina-2 #luisjuez
https://t.co/HREHsh33Px",es,,,,,
FALSE,EDSON CONSTANCIO,Novo Horizonte do Oeste Ro ,1286391758,EdsonNho,,['1597295763931168768'],Twitter for Android,FALSE,2022-11-28 18:26:01+00:00,1.60E+18,"Predicción que tengo para la final del mundo un 28 de movimiento a las 3:26 minutos
Argentina=Portugal final mundial

Osea fija que el mundo tiene los ojos en Messi y cr7 
Saludos bendiciones",es,,,,,
FALSE,Fraudiola,This ratio ,1.52E+18,respectpessi,,['1597295763721453568'],Twitter for Android,FALSE,2022-11-28 18:26:01+00:00,1.60E+18,@EleModric Every barca fan i saw is supporting Argentina against their players but here we are,en,,,replied_to,,
FALSE,miguelkkk,"Salvador, Brasil",1.29E+18,miguelnpalma,,['1597295762060480512'],Twitter for Android,FALSE,2022-11-28 18:26:00+00:00,1.60E+18,"@choquei Cafu + Kaká= 3 Copas do Mundo
Argentina = 2 Copas do Mundo",pt,,,replied_to,,
FALSE,Ramirez,"Warszawa, Polska",257030014,CommonSensePL,,['1597295760684777474'],Twitter Web App,FALSE,2022-11-28 18:26:00+00:00,1.60E+18,"Si hubiera ALGUIEN inteligente pensando el futuro acá, de Argentina o de #CABA, YA tendrían que estar planeando llenar todo de los árboles más grandes que existan y de techos enormes... 
No es verano y todos los días hace casi 30 GRADOS, el #CambioCLimático llegó hace rato... ♪ https://t.co/SuZWV8QZQ6",es,,,,,
FALSE,gerardo de rivia,,9.64E+17,Steven_Drake17,,['1597295760378368000'],Twitter Web App,FALSE,2022-11-28 18:26:00+00:00,1.60E+18,"🇦🇷OFERTAS NACIONALES🇦🇷

Vuelos a BARILOCHE y SAN MARTIN DE LOS ANDES desde $12.598 (ida y vuelta)✈🇦🇷

Todas la fechas acá👉 https://t.co/l1ZIVC48UV

#turismo #turismoargentina #argentina #vuelos #pasajes #viajes #Aereobarato https://t.co/gkYIz0cZSZ",es,,,,,
FALSE,La tengo como Zague!,,7.97E+17,torettomichel,,['1597295760344698883'],TweetDeck,FALSE,2022-11-28 18:26:00+00:00,1.60E+18,"¡AY MESSI! ¿En qué te metiste? 😭😭😭

#Messi #Canelo #México #Argentina #WorldcupQatar2022 https://t.co/XqNCMEyB0m",es,,,,,
FALSE,☆~あ•ちゃん~☆,Morgan Winnifred Darius,906841934,ALonelyParody,,['1597295760340840448'],Twitter for iPhone,FALSE,2022-11-28 18:26:00+00:00,1.60E+18,brazil in now lets go argentina,en,,,,,
FALSE,Md Nayeem Uddin,,1.59E+18,mdnayeembd80,,['1597295759682330624'],Twitter for iPhone,FALSE,2022-11-28 18:26:00+00:00,1.60E+18,10 dias para el escuchar la nena de argentina aaaa https://t.co/hpRh8LCeKl,es,,,,,
FALSE,Prof. Vascaíno ✠,"Rio de Janeiro, Brazil",51296234,DaviSergio,,['1597295758734413825'],Twitter for Android,FALSE,2022-11-28 18:25:59+00:00,1.60E+18,"@VolksWagner9 Sim, sou argentina pq o messi merece muito essa copa!",pt,,,replied_to,,
FALSE,Tiago Andrade,"Uberlândia, Minas Gerais",174046757,tiaguinhoas,,['1597295751578537984'],Twitter for Android,FALSE,2022-11-28 18:25:58+00:00,1.60E+18,"@EmilioV1116 @Genderson_rgs Jajaja ""tonto"" veni a Argentina que te acomodamos la cara de 1 piña y de paso te engaños a insultar",es,,,replied_to,,
FALSE,Aldiome,Posadas-Misiones,1.37E+18,AldiomeMisiones,,['1597295744846688256'],Twitter for Android,FALSE,2022-11-28 18:25:56+00:00,1.60E+18,@MLiceos @MariaEncubierta @aldanavg Argentina no lo entienderias jaajaj,es,,,replied_to,,
FALSE,Saikifi,,1.27E+18,Saikatd01657572,,['1597295743039340544'],Twitter Web App,FALSE,2022-11-28 18:25:56+00:00,1.60E+18,"@gleisi Seria melhor dar esse dinheiro para Cuba, Argentina ou Venezuela? Kkk piada vocês petista",pt,,,replied_to,,
FALSE,Hussain Anwar Alam 👑💎 🦁,🌍 ,8.56E+17,husainanwaralam,,['1597295736575533056'],Twitter for iPhone,FALSE,2022-11-28 18:25:54+00:00,1.60E+18,@a3avd_ Argentina clear,en,,,replied_to,,
FALSE,MatiBlen97,,1.35E+18,B97Mati,,['1597295736018042881'],Twitter for iPhone,FALSE,2022-11-28 18:25:54+00:00,1.60E+18,"@luskinhasoanao to torcendo p o brasil prr, porém qro q a argentina va p a final e enfrente o brasil",pt,,,replied_to,,
FALSE,SiL82,,217642001,silm1982,,['1597295732804886528'],TweetDeck,FALSE,2022-11-28 18:25:53+00:00,1.60E+18,"Ciężko z biletami, nawet VIP🤔

30 Nov Poland vs Argentina – SOLD OUT

1 Dec Croatia vs Belgium – SOLD OUT

1 Dec Japan – Spain – SOLD OUT

2 Dec Korea – Portugal – SOLD OUT

2 Dec Cameroon – Brazil – Pearl Lounge @ USD 4,950 pp",pl,,,,,
FALSE,César,Noceda del Bierzo .España,2260387214,Csar40137203,,['1597295729411690497'],Twitter for Android,FALSE,2022-11-28 18:25:52+00:00,1.60E+18,"@SecardenOk Bro esta tu seleccion en el mundial y te acuerdas de chile xD, disfruta a tu seleccion o tanto te dolio que reclamaran , sabiendo que hay algo raro. Estoy seguro que si fuera argentina o Uruguay quien reclama nadie dice nada",es,,,replied_to,,
FALSE,anik_suman,,1880491466,AnikSuman,,['1597295727759486976'],Twitter for Android,FALSE,2022-11-28 18:25:52+00:00,1.60E+18,"@tendenciasposta Para hacer eso yo tendría que malgastar dinero comprando una playera de argentina,",es,,,replied_to,,
FALSE,Jiem,,1.19E+18,jiemsier,,['1597295726366978048'],Twitter for Android,FALSE,2022-11-28 18:25:52+00:00,1.60E+18,THANK YOU FOR INCLUDING ARGENTINA https://t.co/IDSSpZPVmW,en,,,quoted,,
FALSE,Riquelmito Bostero,"Buenos Aires, Argentina",193944793,topsriquelmista,,['1597295726178205697'],Twitter for Android,FALSE,2022-11-28 18:25:52+00:00,1.60E+18,"@FIFAcom @Argentina As a Bangladesh citizen,,I honestly feeling proud,, we loves football too much. And when world cup is on,, 
our country divided into two parts,,,vamos Argentina and Brazil,,,",en,,,replied_to,,
FALSE,luc vill1 🇷🇺🇨🇳🇮🇷,,1.51E+18,lucasvlr32,,['1597295725431296000'],Twitter for iPhone,FALSE,2022-11-28 18:25:51+00:00,1.60E+18,@outayIor @choquei Brasil só pega Argentina numa eventual final. Sabe nada,pt,,,replied_to,,
FALSE,Ennio cartoonist,"London, paris, rome, tokio",3060164305,EnnioMoraChacon,,['1597295724768636928'],Twitter for Android,FALSE,2022-11-28 18:25:51+00:00,1.60E+18,"@Oledobrasil Verdade jogos bons foram 
Japão 2 × 1 Alemanha 
Arábia 2 × 1 Argentina",pt,,,replied_to,,
FALSE,Coach F,Cordoba Capital,1075223184,feligigena10,,['1597295724353429504'],Twitter,FALSE,2022-11-28 18:25:51+00:00,1.60E+18,"#Anses anunció dos bonos de $21.000 y $30.000 a partir de diciembre: quiénes son los beneficiarios
#Argentina #Misiones #Posadas
https://t.co/JJ8eyIZExj https://t.co/cqImBkbMfa",es,,,,,
FALSE,Samiul Hasan Shihab,"Shahzadpur,Sirajgonj, Rajshahi",3300709588,whoSamiul_hasan,,['1597295723719974913'],Twitter for Android,FALSE,2022-11-28 18:25:51+00:00,1.60E+18,@Ziad_EJ @ESPNFC Did he do the same with Argentina jersey also...have some shame u Messi fans... It's not a club jersey... It's a jersey of a country... Shameless,en,,,replied_to,,
FALSE,ultimate glory,,9.37E+17,Iamthereality1,,['1597295719706415106'],Twitter for Android,FALSE,2022-11-28 18:25:50+00:00,1.60E+18,"@KimayaNFT Iconic Messi vs Mexico Worldcup 2022
👑 💎 💕 ⚽
ETH ⧫ 0.005 Only
Available @opensea
Link 🔗
https://t.co/Z00jdPbnUN

#OpenSeaNFT #nftcollector #NFTartist #NFTFam #NFTcolletion #NFTProject #nftphotography #Ethereum #OpenSeaMarket #WorldcupQatar2022
#Messi𓃵 #Argentina
#NFT",en,,,replied_to,,
FALSE,Bautista Gonzalez,,1.51E+18,Bautist15447620,,['1597295718007701505'],Twitter for Android,FALSE,2022-11-28 18:25:50+00:00,1.60E+18,"@Canelo @Canelo No seas payaso, Messi solo se está quitando la bota y sin querer mueve la camiseta de México, pero claro como Messi les metió gol y Argentina ganó, ya andan sensibles los del norte
Haces esto por buscar fama y ser tendencia, pero lo que vas a buscar es ser un payaso🤡",es,,,replied_to,,
FALSE,VictormaxueL✨💸💰,"Lagos, Nigeria",1.36E+18,MaxueLvictorT,,['1597295717667999744'],Twitter Web App,FALSE,2022-11-28 18:25:50+00:00,1.60E+18,@MorgNatalia @CoronavirusArgg https://t.co/bkx8QJMBca,qme,,,replied_to,,
FALSE,Claudio Paredes,,1.37E+18,Claudio87919541,,['1597295717206622209'],Twitter for Android,FALSE,2022-11-28 18:25:49+00:00,1.60E+18,"@albertdmcat En Argentina al igual que los gallegos, asturianos o leoneses muy pcos hablan catalán, gallego o asturleonés en Argentina... la mayoría hablan castellano con sus hijos y nietos.",es,,,replied_to,,
FALSE,B de Bianca #WayV_Phantom 🎭,"Manaus, Brasil",489823968,bianca_bianca_b,,['1597295717173035008'],Twitter for Android,FALSE,2022-11-28 18:25:49+00:00,1.60E+18,@FIFAcom @Argentina Awesome,en,,,replied_to,,
FALSE,𝕷𝖚𝖑𝖚𝖚,,1.46E+18,LucianaBedate,,['1597295717076172800'],Twitter for Android,FALSE,2022-11-28 18:25:49+00:00,1.60E+18,"Este es el mundial donde se rompen todas las maldiciones, el país anfitrión pierde el primer partido, el actual campeón pasa la fase de grupos, significa que el campeón de América (Argentina) puede ser campeón al igual que la selección top 1 (Brasil), la copa vuelve.",es,,,,,
FALSE,Cecilia Del Vecchio,,1.57E+18,ceci_0918,,['1597295716367364097'],Twitter for iPhone,FALSE,2022-11-28 18:25:49+00:00,1.60E+18,Argentina tiene que resolver URGENTE el tema de la presión en la mitad de la cancha. SA expuso los problemas que tenemos y le enseñó a los equipos como marcarnos y cortar el juego. Espero Scaloni lo resuelva rápido.,es,,,,,
FALSE,Cristhian Gabriel,"Huacho, Peru",3231269031,cborjameza,,['1597295714866196482'],Twitter Web App,FALSE,2022-11-28 18:25:49+00:00,1.60E+18,@DesechoSocial8 @Eluchi @BizcochitaChan @pottxrherondalx para la final de 2014 todas las encuestas mostraron que latinoamerica apoyo a alemania. como desde 2012 estoy en paginas sudamericanas de futbol y al pais al que mas demuestran hostilidad es a argentina. en cualquier lugar te dan el trato que le dan a los argentinos en bolivia,es,,,replied_to,,
FALSE,zak,🇦🇷,1.24E+18,zakcarp,,['1597295714862006273'],Twitter for Android,FALSE,2022-11-28 18:25:49+00:00,1.60E+18,"@AlvaritoMorales Un guatemalteco que idea a argentina, eso es #alvaromorales, porque tanto dolor ?",es,,,replied_to,,
FALSE,Mohamed Seineldin,,1.60E+18,M_A_Seineldin,,['1597295711737253889'],Twitter for Android,FALSE,2022-11-28 18:25:48+00:00,1.60E+18,@fercuver @horacioaperez67 @FedeAlonss Y en argentina son 400 a toda furia 🤭 ojalá se vengan los españoles,es,,,replied_to,,
FALSE,Diego C.,"Zipaquirá, Colombia",334217676,diecadena,,['1597295708528586752'],Twitter for Android,FALSE,2022-11-28 18:25:47+00:00,1.60E+18,@FIFAcom @Argentina Thanks for Daffodil International University student s and injoy the football match 🇧🇩🇧🇩🇧🇩⚽ https://t.co/QPI2CNTV55,en,,,replied_to,,
FALSE,Akash Sharker,,1.60E+18,akash_sharker1,,['1597295704195858432'],Twitter for iPhone,FALSE,2022-11-28 18:25:46+00:00,1.60E+18,@Francoolionel7 @ElHares6 @Alejandro_redru @Nazaret87422034 @betobooks No se si el de la federación se esta cojiendo a una argentina o porque contrato a un choncho argentino de dt esos hdp no sirven para nada  el miércoles que eliminen a argentina tendran algo en comun a Qatar al ser eliminados por igual en face de grupo 😂😂😂,es,,,replied_to,,
FALSE,bot d spreen't,Argentina,7.22E+17,libracultur,,['1597295701406679042'],Twitter for Android,FALSE,2022-11-28 18:25:46+00:00,1.60E+18,"@eduardo_diablo @AleJorge05 @Eduardo24120 @Canelo Felicita a la Selección Argentina, que es papá de mechico, el dibu tiene hambre y se comió todos y cada unos de sus remates al arco, igual quedo con hambre pq de pedo fue uno..",es,,,replied_to,,
FALSE,Manditosv,,1.25E+18,wilfredosv03,,['1597295698789400576'],Twitter for Android,FALSE,2022-11-28 18:25:45+00:00,1.60E+18,@OgaNlaMedia Who Argentina wan meet that's my concern.,en,,,replied_to,,
FALSE,光,,1948101428,xtell_,,['1597295698461876224'],Twitter for Android,FALSE,2022-11-28 18:25:45+00:00,1.60E+18,La portada del diario Olé sobre Bravo que generó revuelo en Argentina | 24horas: https://t.co/w6FxdKKRUU,es,,,,,
FALSE,Xander bros,,1.59E+18,XanderBros,,['1597295698260955137'],Twitter for Android,FALSE,2022-11-28 18:25:45+00:00,1.60E+18,"@TrumperEzequiel @FIFAWorldCup Se tivesse VAR no passado, nunca que Argentina teria sido campeã, com aquele gol de mão do Maradona 🤷🏻‍♀️",pt,,,replied_to,,
FALSE,RUNA,"Monterrey, Nuevo León",1.26E+18,RUNAMTY,,['1597295697627271169'],Twitter for Android,FALSE,2022-11-28 18:25:45+00:00,1.60E+18,@_soyderiver_ Que gane argentina,es,,,replied_to,,
FALSE,carla,"Bahia, Brazil",8.68E+17,dieforyyou,,['1597295688391745537'],Twitter for Android,FALSE,2022-11-28 18:25:43+00:00,1.60E+18,"@GM1CALIPTO No hay mucho gente fijense, en el vestido salen las banderas de las selecciones que el día candidatas, argentina, españa, alemania y uruguay, las que aparecen en el video son 3 nomas, pero los charruas no! De ahí no sale el campeon, según el!! Después como escribe no se..",es,,,replied_to,,
FALSE,Danae,"Sierra Nororiental, Puebla ",32947370,danitafashion,,['1597295687674494977'],Twitter for iPhone,FALSE,2022-11-28 18:25:42+00:00,1.60E+18,"@GeneralDelAire1 Argentina se levanta, van a ver !!!!",es,,,replied_to,,
