verified,username,user_id,location,name,source,tweet_id,possibly_sensitive,created_at,lang,edit_history_tweet_ids,text,type,geo.coordinates.type,geo.coordinates.coordinates
False,ghd_diego,1441930984128090117,mi casa,ZKMIX,Twitter Web App,1596622549797855234,False,2022-11-26 21:50:54+00:00,es,['1596622549797855234'],"Mundial Qatar 2022: Se registra pelea en el Argentina vs México (VIDEO).
#SeleccionMexicana #Mexico #Futbol #Argentina #MundialQatar2022 #Mundial2022 #Qatar #Qatar2022 #QatarWorldCup2022 #FIFAWorldCup #FIFAWorldCup2022 
https://t.co/bkd8w0e2Qw",,,
False,TopDeportes10,1547726202839785473,,Top Deportes,Twitter for iPhone,1596622533729865728,False,2022-11-26 21:50:50+00:00,ca,['1596622533729865728'],Martino es el Dave Roberts de la #SeleccionMexicana,,,
False,MarioOsorioAbog,35312877,En los tribunales de #Veracruz,"⚖️ Mario Osorio, Abogados أوسوريو كامبوس ، محامون",Twitter Web App,1596622383867396096,False,2022-11-26 21:50:14+00:00,es,['1596622383867396096'],"@BerniceSanz Va a perder el grupo de jugadores que la gente llama #SeleccionMexicana 
@miseleccionmx",replied_to,,
False,LoOjE,52551495,Chilangolandia,└┬JEnrikko┐,Twitter for Android,1596622349171843078,False,2022-11-26 21:50:06+00:00,es,['1596622349171843078'],"➡️ Si Argentina y Polonia empatan, México deberá ganar mínimo por diferencia de 3 goles. 

#Tri #Arabia #México #Argentina #Polonia #GrupoC #Mundial #Qatar2022 #Fútbol #Qatar #Mundial2022 #CopadelMundo #SeleccionMexicana",replied_to,,
False,YoanKees,271817231,Ubicación...más que ubicada,Yoan Kees,Twitter for Android,1596622338585497602,False,2022-11-26 21:50:03+00:00,es,['1596622338585497602'],"Y pues nada, jugamos como nunca y perdimos como siempre otra vez
#FIFAWorldCup      
#Qatar2022      
#mexicoargentina #WorldcupQatar2022 #Messi 
#ARG 2-0 #MEX       #SeleccionMexicana        #SeleccionArgentina   #MexicoProboLaChistorraArgentina",,,
False,VictorBahena,131272379,"Morelia, Mich",Dr. Victor Bahena,Twitter for iPhone,1596622301755473923,False,2022-11-26 21:49:55+00:00,es,['1596622301755473923'],"Antes la #SeleccionMexicana se “engrandecía” ante las potencias futbolísticas, la de hoy día, no llega ni a emocionarnos en los partidos, hoy ni siquiera podemos decir “se jugó como nunca…” porque sólo “se perdió como siempre…”
#Mex 
#Qatar2022",,,
False,benomata,80372754,"Monterrey, Nuevo León",Ben Mata,Twitter for Android,1596622082305040385,False,2022-11-26 21:49:02+00:00,es,['1596622082305040385'],No importa en qué Mundial lean este tuit. #SeleccionMexicana https://t.co/lNhQLDw2Qj,quoted,,
False,lejan_dra,107319694," Tamaulipas, Mexico",Ale Castelán,Twitter for Android,1596622018820308993,False,2022-11-26 21:48:47+00:00,es,['1596622018820308993'],"Qué bueno que Raúl Jiménez esté utilizando el mundial y a @miseleccionmx para rehabilitarse antes de ir a la MLS...

ben honesto, bien profesional

#Mex #SeleccionMexicana",,,
False,Angelevp3017,1500506471884333057,,Angel vazquez,Twitter Web App,1596621965405847553,False,2022-11-26 21:48:35+00:00,es,['1596621965405847553'],"La #SelecciónMexicana no ha conquistado ningún #título.

#Argentina #juego #SeleccionMexicana 

https://t.co/F23wmF7y6i",,,
False,Abraamxd,162564874,,Abraham Lucho,Twitter Web App,1596621855842263040,False,2022-11-26 21:48:08+00:00,es,['1596621855842263040'],"@miseleccionmx Última vez que sigo a la selección.
Creo que la gente debería dejar de seguir a la selección, no ver los partidos ni ir a los partidos. 
Nosotros apoyamos y ustedes no nos dan nada a cambio.
#MexicoVsArgentina
#SeleccionMexicana
#MexicoEnQatar",replied_to,,
False,Efekto10,1615746020,,Efekto10,Twitter for Android,1596621768651067392,False,2022-11-26 21:47:48+00:00,es,['1596621768651067392'],Argentina acaba de eliminar a México del Mundial. No importa cuando leas esto. Hay costumbres que nunca cambian. Nunca en su vida un mexicano podrá cargar a un argentino. Hijos eternos.#mexicoargentina #FIFAWorldCup #Messico #SeleccionMexicana #SeleccionArgentina,,,
False,Litzia,13482842,Tlanesis,Litzia,Twitter for iPhone,1596621659896782848,False,2022-11-26 21:47:22+00:00,es,['1596621659896782848'],A mi me vale gorro que despotriquen vs la #SeleccionMexicana  porque siempre SI o SI pasen los mundiales que pasen seguiremos apoyándolos aunque al final los cagoteemos. Mexico es una mamá que aunque la cague el hijo siempre lo va a respaldar y de sus cagadas se va a burlar 🤣,,,
False,weirdmarcos,459911368,Mexico,No Mamárcos ®,Twitter for Android,1596621653265768448,False,2022-11-26 21:47:20+00:00,es,['1596621653265768448'],Necesitamos que el fracaso sea mayúsculo de @seleccionmexicana para que las cosas cambien para que el estatus-quo....se modifique https://t.co/mIap8Ievlz,quoted,,
False,OvejaPrieta,1446814987,"Sao Paulo, Brazil",Obsidiana La Gitana,Twitter Web App,1596621639130976259,False,2022-11-26 21:47:17+00:00,es,['1596621639130976259'],"Es que es para investigar lo del Tata Martino, vaya hijo de perra sin vergüenza.
Cómo nos vendió ante su país de mierda. 

#Qatar2022 
#SeleccionMexicana",,,
False,TI829,87612379,Unknown,TI829™ (₿)⬢,Twitter Web App,1596621597183512577,False,2022-11-26 21:47:07+00:00,es,['1596621597183512577'],"Por eso admiro mucho Martinoli, dice la verdad y no vende humo, yo deje de apoyar la #SeleccionMexicana hace muchísimo tiempo, solo me gusta ver a la selección para ver qué tan capaces son de jugarles a los Grandes y eso es divertido, Por eso yo apoyo a Francia desde hace tiempo https://t.co/v5ukxQcqdn",quoted,,
False,Jonatha01921161,1394347967931318272,,Jonathan J,Twitter for iPhone,1596621545698648067,False,2022-11-26 21:46:54+00:00,es,['1596621545698648067'],"La #SeleccionMexicana   es como la #SEP, nunca esperamos algo de ella y aún así nos decepciona.",,,
True,ADMEXICO,76682814,México,AD México,Twitter for Android,1596621503788814336,False,2022-11-26 21:46:44+00:00,es,['1596621503788814336'],"En #FutbolPicante de ESPN piden a Osorio en la banca de la #SeleccionMexicana 
Jajajajajajajaaja con razón están tan cagados y llegaron a esto. Gran responsable de los males mexicanos fue precisamente el señor Osorio. Es como que Chile vuelva a traer al profe neumático.",,,
False,arturo_dte,1057857181599612929,Hermosillo Sonora,JAvdte,Postcron App,1596621333286338560,False,2022-11-26 21:46:04+00:00,es,['1596621333286338560'],#Celebridades Una lujosa mansión llena de comodidades en Sevilla es donde vive el jugador de la #seleccionmexicana #AndresGuardado #Qatar2022 https://t.co/4UvWVw1J1h,,,
False,NacionVeracruz,786288978223693824,Veracruz ,NV Noticias,Twitter for Android,1596621069963886592,False,2022-11-26 21:45:01+00:00,qme,['1596621069963886592'],#SeleccionMexicana https://t.co/5BwZGWenSq,,,
False,SergioHJ81,141758739,Ciudad de México,SeRcHo,Twitter for Android,1596620832960397315,False,2022-11-26 21:44:05+00:00,es,['1596620832960397315'],"- ¿Que tal estuvo el partido #MexicoVsArgentina ?
- pues... Chinguen a su madre 🙄😒😮‍💨 toy depre

#mexicoargentina #Messico #FIFAWorldCup    #ArgentinavsMexico #WorldcupQatar2022 #ElTri    #SeleccionMexicana    #Sabado #FelizSabadoATodos https://t.co/smTu3KNzyc",,,
False,CesarMunoz89,310669617,"Sabinas Hidalgo, Nuevo León",César Muñoz,Twitter for iPhone,1596620797207977985,False,2022-11-26 21:43:56+00:00,es,['1596620797207977985'],La #SeleccionMexicana del 94 le hubiera ganado a esta Argentina con todo y Messi. No tengo pruebas pero tampoco dudas. #mexicoargentina #FIFAWorldCup #MundialQatar2022 https://t.co/zlaOPn43kC,,,
False,jnick9619,2352242971,veracruz,Nicky Salamanca,Twitter Web App,1596620735384100864,False,2022-11-26 21:43:41+00:00,es,['1596620735384100864'],"Mexicano tiro su tele por el mundial

Suscribete   

https://t.co/5vbFyUfh2C

#Messi #Messico #ARG #MexicoVsArgentina #mexicoargentina #LionelMessi #QatarWorldCup2022 #CadaDiaTeQuieroMas #futbol #SeleccionMexicana #SeleccionArgentina #VamosArgentina https://t.co/dmMzkyEjoi",,,
False,ErickPahr,2953055066,Aquí ,YoSoyAquel,Twitter for Android,1596620627145695232,False,2022-11-26 21:43:15+00:00,es,['1596620627145695232'],@luxitouwu Dejalo para tu cena. Hoy festejo con otra Put@ mexicana y le lleno las tetas de merca y leche!!! La primera put@ es tu #SeleccionMexicana #ElTri,replied_to,,
False,JuanPabloLinoV1,1254716478521315330,México,Juan Pablo Lino,TweetDeck,1596620608498008071,False,2022-11-26 21:43:11+00:00,es,['1596620608498008071'],"#Qatar2022  #MEX 

La #SeleccionMexicana ya tiene un nuevo récord en Copas del Mundo, y esto no es bueno, porque son 384 minutos sin gol.

#FIFAWorldCup ⚽️🙁

https://t.co/qebUmjI3LT",,,
False,VHonorisAmare,1182151358398394368,,Máximo GM 🎟️,Twitter for Android,1596620503665741824,False,2022-11-26 21:42:46+00:00,es,['1596620503665741824'],"Nimodo Ochoa, para la próxima será 

C curi hecho en 10 minutos xd
#SeleccionMexicana #MexicoVsArgentina https://t.co/067uuS29jD",,,
False,El_Buen_Yeipi,941003909124050945,"Guadalajara, Jalisco",El pinche Juan,Twitter for iPhone,1596620302993293312,False,2022-11-26 21:41:58+00:00,es,['1596620302993293312'],De quien fue culpa que perdiera #SeleccionMexicana @lopezobrador_  de los conservadores,,,
False,Lia04919428,1376331072498188290,,🐸 Seth ☁️,Twitter Web App,1596620228397797376,False,2022-11-26 21:41:40+00:00,es,['1596620228397797376'],"Messi, Tata Martino y Memo Ochoa: Los mejores memes que dejó la victoria de Argentina sobre México por el Mundial
#MexicoVsArgentina / #Qatar2022  #SeleccionArgentina #SeleccionMexicana 

https://t.co/vXdoyNrs1Y",,,
False,FalassiaSerious,981013161506557952,,💕 𝓕𝓐𝓛𝓐𝓢𝓢𝓘𝓐 💕,Twitter for Android,1596620132427636737,False,2022-11-26 21:41:17+00:00,es,['1596620132427636737'],"😓 NO PUDO SER 😓

ARGENTINA derrota a MÉXICO y es ÚLTIMO del GRUPO C. 

⚽ #ARG 2️⃣ - 0️⃣ #MEX 

#SeleccionArgentina #SeleccionMexicana #FIFAWorldCup #Qatar2022 https://t.co/IjFXlrRvZv",,,
False,WankenobiEmi,1308913238659264512,,EmiWans_,Twitter Web App,1596620123422412800,False,2022-11-26 21:41:15+00:00,es,['1596620123422412800'],"¿Qué sigue para la #seleccionmexicana? 🤔🇲🇽

👀 Esto es lo que necesita el Tri para clasificar a la siguiente ronda del mundial 🌏🏆

#Mundial #Qatar #FIFAWorldCup2022 #miseleccionmx #FIFAWorldCup #Qatar2022

https://t.co/tYNgwU51TZ",,,
False,Ay_Ve_Kahve,1480746470689185798,Türkiye ,.* ☽︎ ᵛᵉ ☕ 🦋🦚,Twitter for Android,1596619949790797824,False,2022-11-26 21:40:34+00:00,es,['1596619949790797824'],@Miguel_layun Jo di do   el cuerpo técnico de la #SeleccionMexicana,replied_to,,
False,MASAENCEFALICA,120295905,México,LOBO SOLITARIO,Twitter for iPhone,1596619900814233600,False,2022-11-26 21:40:22+00:00,es,['1596619900814233600'],"Muy malinchista y todo pero: 

Quiero que 🇸🇦 gane y que 🇦🇷 no gane 

#FIFAWorldCup     
#FIFAWorldCup2022 
#Qatar2022    
#Qatar 
#MundialQatar2022 
#SeleccionMexicana",,,
False,TODUPNews,2453177977,"Monterrey, Nuevo León, México",@TODUPNews,Twitter for Android,1596619837287055360,False,2022-11-26 21:40:07+00:00,es,['1596619837287055360'],"TODO MÉXICO EN ESTOS MOMENTOS CON ANDRES GUARDADO 😢
@AGuardado18

#MexicoVsArgentina #QatarWorldCup2022 #FIFAWorldCup #SeleccionMexicana #mexicoargentina https://t.co/6oUhruA8Tc",,,
False,mikemagallanes,84239893,,MIGUEL MAGALLANES Z,Blog2Social APP,1596619733654118400,False,2022-11-26 21:39:42+00:00,es,['1596619733654118400'],"El panorama del Grupo C tras ganar Argentina y Polonia

#Argentina #GrupoC #México #Qatar2022 #SelecciónMexicana #Tricolor

https://t.co/Q5tAmVoAgI",,,
False,TomasGlezCorro,59890048,"Xalapa, Veracruz",Tomás González Corro,Twitter for Android,1596619580440727552,False,2022-11-26 21:39:06+00:00,es,['1596619580440727552'],"Si mi papá me diera buenos consejos. 💀💀

#SeleccionMexicana #mexicoargentina #MexicoVsArgentina https://t.co/lkf8weUw6B",,,
False,gabrielpipkin_,4911590212,CABA - Argentina,Gabriel Pipkin,Twitter for Android,1596619562652471300,False,2022-11-26 21:39:02+00:00,es,['1596619562652471300'],"El portero es bueno hasta que la defensa lo permite.
#MemoOchoa #SeleccionMexicana",,,
False,FibratvQro,1562897892943155203,Queretaro,Fibratv Queretaro,Twitter for iPhone,1596619549662580736,False,2022-11-26 21:38:59+00:00,es,['1596619549662580736'],El resumen de #ArgentinavsMexico #SeleccionMexicana #Ochoa #Messico #FIFAWorldCupQatar2022 https://t.co/Ol1s21tMcx,,,
False,JackRamone10,1535806973857656832,,Jack Ramone,Twitter for Android,1596619538082467841,False,2022-11-26 21:38:56+00:00,es,['1596619538082467841'],"Casi 89 mil espectadores en el encuentro #ArgMex, el mayor de lo que va de este mundial.

#SokerPY #futbol #futebol #soccer #fifa #fifaworldcup #qatar #qatar2022 #catar2022 #mundial #argentina #seleccionargentina #albiceleste #scaloneta #mexarg #mexico #méxico #seleccionmexicana https://t.co/SQ7tixUXBp",,,
False,triatlhete,3298661641,,spm,Twitter for Android,1596619532495650817,False,2022-11-26 21:38:54+00:00,es,['1596619532495650817'],"#ULTIMAHORA Tata Martino bye de #ElTri jajaja #SeleccionMexicana
#MEXARG #CdVictoria https://t.co/krX7NfBt4a",,,
False,solache8901,1120082019696795648,"Nayarit, México",DrSolache8901,Twitter for Android,1596619425863458816,False,2022-11-26 21:38:29+00:00,es,['1596619425863458816'],"@FMF @miseleccionmx Eeeyyy @fmf (sí, con minúsculas), ofrezco mis servicios como DT de la #SeleccionMexicana. Puedo hacer lo mismo (o peor, si me lo piden) que este #VGT #Martino. Garantizo no dar resultados positivos. Sueldo a negociar. #fail 😡😡😡",replied_to,,
False,RINT0RIN0,1175609587652792320,CiudadDeMéxicoCDMX-México🇲🇽,👨🏻‍💻🎮🇮🇱🇲🇽Rintorino🇲🇽🇮🇱😇,Twitter for iPhone,1596619382159192064,False,2022-11-26 21:38:19+00:00,es,['1596619382159192064'],"El mejor DT de toda la historia en selección mexicana, Gerardo Martino jajaja #SeleccionMexicana #mexicoargentina #MexicoVsArgentina",,,
False,a_hernandez14,287701488,México,Aldo Hernández,Twitter for Android,1596619376702144518,False,2022-11-26 21:38:17+00:00,es,['1596619376702144518'],"La #SeleccionMexicana después de jugar el miércoles vs #ArabiaSaudita:

#MEX #FIFAWorldCup https://t.co/tGP2ga26Fd",,,
False,alsultanbici,1317409267,"Distrito Federal, México",lebanese boy,Twitter for iPhone,1596619282414465024,False,2022-11-26 21:37:55+00:00,es,['1596619282414465024'],"ASÍ LAS COSAS MUCHACHOS.😓💔

¿CREEN QUE MÉXICO LOGRE PASAR LA FASE DE GRUPOS?🔥

#qatar2022 #seleccionmexicana #mexico #argentina #fifaworldcup2022 #mundial2022 #futbol https://t.co/KXGdAW9C6J",,,
False,DonBoomer2,1562535344784146434,,Don Boomer,Twitter Web App,1596619200880967680,False,2022-11-26 21:37:35+00:00,es,['1596619200880967680'],Se podría cambiar de Director Técnico durante el mundial para la Selección Mexicana ? estaría bien .... #FueraTata #SeleccionMexicana #QatarWorldCup2022 #MexicanosenQatar #MexicoVsArgentina,,,
False,juaniromok,1382762298268323842,,Juani Romero,Twitter for iPhone,1596619198620278784,False,2022-11-26 21:37:35+00:00,es,['1596619198620278784'],Sigan contratando extranjeros de D. técnicos #SeleccionMexicana,,,
False,RFQR,43218906,"Cancún, Quintana Roo",📻 Radio Fórmula QR 📻,Twitter Web App,1596619188046823426,False,2022-11-26 21:37:32+00:00,es,['1596619188046823426'],"Tata Martino, de parte de 130 millones de mexicanos vas y Chingas a Tu madre. #SeleccionMexicana @miseleccionmx",,,
False,teretellez,162626907,"Mexico, D.F.",Tere Tellez,Twitter for Android,1596619120598220802,False,2022-11-26 21:37:16+00:00,es,['1596619120598220802'],"@FMF @miseleccionmx Eeeyyy @fmf (sí, con minúsculas), ofrezco mis servicios como DT de la #SeleccionMexicana. Puedo hacer lo mismo (o peor, si me lo piden) que este #VGT #Martino. Garantizo no dar resultados positivos. Sueldo a negociar. #fail 😡😡😡",replied_to,,
False,GradaNorteMX,2722502906,"Sonora, México",Grada Norte,Twitter for Android,1596619092244725760,False,2022-11-26 21:37:09+00:00,es,['1596619092244725760'],Me siento como si fuera 28 de diciembre: diciéndoles inocentes palomitas que se dejaron engañar con su selección. #ArgentinavsMexico #SeleccionMexicana https://t.co/FSXDpxXV1U,,,
False,SoyFoxyHot,1428935232540008452,CDMX MÉXICO,Paula Flores,Twitter for Android,1596619059017437185,False,2022-11-26 21:37:02+00:00,es,['1596619059017437185'],"Mexicanos justo ahora: 

#Mex #SeleccionMexicana https://t.co/eNmzBvgDgo",,,
False,Topazmercury842,152351212,Cdmx,Eder,Twitter Web App,1596619028646141952,False,2022-11-26 21:36:54+00:00,es,['1596619028646141952'],La ilusión está siempre con la #SeleccionMexicana pero si no hay delanteros pues no se puede. El futbol mexicano da un paso atrás. Muchas cosas tendrá que trabajar la FMF,,,
False,tercolmds,3347825644,San juan Argentina,Gonzalo Ochoa,Twitter for Android,1596618996123865088,False,2022-11-26 21:36:47+00:00,es,['1596618996123865088'],"Ya sabíamos el destino de la #SeleccionMexicana, solo queríamos aparentar sorpresa 🤭 https://t.co/izyfisffcf",,,
False,SokerPY,1519135266388119552,,Soker PY,Twitter Web App,1596618941040054273,False,2022-11-26 21:36:33+00:00,es,['1596618941040054273'],"#SeleccionMexicana 
#Comentaristas
#Medios
#PrensaDeportiva
Toda la #PrensaDeportiva que apoyó la permanencia del #TataMartino es COMPLICE de esta situación de mediocridad competitiva.",,,
False,chavarock75,66840839,"Corregidora, Querétaro Arteaga",ChavaRock🤟,Twitter Web App,1596618923277008896,False,2022-11-26 21:36:29+00:00,es,['1596618923277008896'],"@Claudiashein ¿¿Ah chingao, pero qué no el querer ser mejores, es aspiracionista?? Según su líder, el buscar una mejoría y no estancarnos en la mediocridad, es de aspiracionistas neoliberales ?? Ustedes nos quieren estancados en una mediocridad #QatarWorldCup2022 #SeleccionMexicana",replied_to,,
False,wilbertomilenio,127381108,"Mérida, Yucatán",Wilberto del Espíritu Santo Que Candia,Twitter for iPhone,1596618910765264896,False,2022-11-26 21:36:26+00:00,es,['1596618910765264896'],@CH14_ TQM Chicharito 🥺 ¡haces falta! Y tienes razón; vamos a seguir apoyando a nuestra #SeleccionMexicana hasta el último momento,replied_to,,
False,elBushido_,1380268528759111683,MX,⛩ ßüşhídö ⛩,Twitter for iPhone,1596618879723507712,False,2022-11-26 21:36:19+00:00,es,['1596618879723507712'],"1 de 2
La mayoría que me conoce sabe que la #SeleccionMexicana y Yo no nos llevamos bien, ojalá le vaya bien, pero el compadrazgo, las manipulaciones, las prebendas y prerrogativas hacia algunos jugadores solo hacen que me baje de ese Barco, independientemente del resultado...!",,,
False,mmaarrccoommff,190405638,,M▲,Twitter for Android,1596618835574005760,False,2022-11-26 21:36:08+00:00,es,['1596618835574005760'],".
Enzo Jeremías Fernández

#EnzoFernández

#SeleccionArgentina 2
#SeleccionMexicana 0

#Qatar2022
. https://t.co/rBrdeLg5q4",,,
False,JonnyLB09,1124035972520452096,"Nezahualcóyotl, México",JonnyLB,Twitter for Android,1596618834093297664,False,2022-11-26 21:36:08+00:00,es,['1596618834093297664'],"Eeeyyy @fmf (sí, con minúsculas), ofrezco mis servicios como DT de la #SeleccionMexicana. Puedo hacer lo mismo (o peor, si me lo piden) que este #VGT #Martino. Garantizo no dar resultados positivos. Sueldo a negociar. #fail 😡😡😡",,,
False,prezgarmaju,1347294750303350784,México,Juan Manuel Pérez García,Twitter for Android,1596618827017732098,False,2022-11-26 21:36:06+00:00,es,['1596618827017732098'],"#SeleccionMexicana saquen al tata Martino, Ctm, Hiciste perder a la selección.",,,
False,Alvaro_valjean,84095604,Mexico,Alvaro Valjean,Twitter for Android,1596618825541488641,False,2022-11-26 21:36:06+00:00,es,['1596618825541488641'],"#SeleccionMexicana 
Les dimos duro con el CHIPOTE CHILLON!!!
A llorar al barril!!!
😂🤣😂👉👌
Vamos ARGENTINA CARAJOSSS!!!🇦🇷🇦🇷🇦🇷
#SeleccionArgentina",,,
False,magicm67181893,1585697662933794817,,magic_m,Postcron App,1596618819996422145,False,2022-11-26 21:36:05+00:00,es,['1596618819996422145'],"#Celebridades El futbolista #RaulJimenez es amante de los lujos y el estilo, y su casa es la prueba de esto #Qatar2022  #seleccionmexicana https://t.co/G0bX4bWBxz",,,
False,Sofia_051908,1403719881237880837,"Culiacán, Sinaloa, México🇲🇽❤",AsTol❣️💫SeyFer😻💫,Twitter for iPhone,1596618774546976775,False,2022-11-26 21:35:54+00:00,es,['1596618774546976775'],"Lo dije

La selección mexicana está en el peor de los escenarios posibles. 

El Tata Martino REGALÓ el partido, que chingue a su madre. 

#FIFAWorldCup     
#FIFAWorldCup2022 
#Qatar2022    
#Qatar 
#MundialQatar2022 
#SeleccionMexicana https://t.co/uymB55VOod",quoted,,
False,FoxyhotOficial,946070900486692864,🇲🇽 mexico city,Foxyhot,Twitter for iPhone,1596618761733394432,False,2022-11-26 21:35:51+00:00,es,['1596618761733394432'],"Ahora esperemos que Messi contra Polonia meta mínimo 3 goles, y Mexico gane por mínimo 2 goles #esperanzaTri #MexicoVsArgentina #SeleccionMexicana",,,
False,actnoemigarcia,2768515401,,Noemí García Alvarez,Twitter Web App,1596618526856708096,False,2022-11-26 21:34:55+00:00,es,['1596618526856708096'],"@Andres_Vaca_ La culpa es compartida también con los que lo CONTRATARON para la Selección Mexicana. NI más, ni menos. #SeleccionMexicana https://t.co/aNo47MzYqk",replied_to,,
False,PacoBenitez1,320129372,Veracruz de Ignacio de la Llav,Paco Benitez,Blog2Social APP,1596618480173867008,False,2022-11-26 21:34:44+00:00,es,['1596618480173867008'],"Las claves que llevaron a la Selección Mexicana para caer ante Argentina

#México #Qatar2022 #SelecciónMexicana #Tricolor

https://t.co/9cM60VaK11",,,
False,KarbeltMoro,1281360410218643458,,karbelt moro,Twitter for iPhone,1596618478488023040,False,2022-11-26 21:34:43+00:00,es,['1596618478488023040'],"Cual pinche Tata, el pedo es la @FMF y los pinches jugadores vale verga! #QatarWorldCup2022 #SeleccionMexicana",,,
False,rocarrq,187624544,"Mty, México",ChilanRegio,Twitter for Android,1596618428684574722,False,2022-11-26 21:34:31+00:00,es,['1596618428684574722'],"Bueno, quien tiene hambre!! #ArgentinavsMexico #SeleccionMexicana",,,
False,cynthiagarnie,341645071,Bahía de Santa Lucia.,Cynthia Garnié,Twitter for Android,1596618408354717697,False,2022-11-26 21:34:26+00:00,es,['1596618408354717697'],"Y por eso no hay que andar de hocicones insultando y menospreciando a lo güey
#mexicoargentina 
#ArgentinavsMexico 
#SeleccionMexicana",,,
False,kamikaze_013,718979674227892224,La ciudad de las montañas🏔️🗻,Kamikaze013!,Twitter for Android,1596618393238769666,False,2022-11-26 21:34:23+00:00,es,['1596618393238769666'],"Todos hablan del gol de #Enzo
Pero si se dan cuenta que el 80% es culpa del #MemoOchoa  ?

#mexicoargentina 
#FIFAWorldCup 
#QatarWorldCup2022 
#SeleccionMexicana 
@miseleccionmx",,,
False,LorenaGarciaRmz,415996456,Tijuana,Lorena Garcia R,Twitter for iPhone,1596618230579494912,False,2022-11-26 21:33:44+00:00,es,['1596618230579494912'],"@El_TataMartino ¿y el Chicharito, no hubiera hecho la diferencia? 
Este es el precio de haber contratado a un técnico argentino…
#mexicoargentina #MexicoVsArgentina #TataMartino #SeleccionMexicana",,,
False,TheEpicApple07,1387809575294885890,,TheEpicApple,Twitter for iPhone,1596618228901416961,False,2022-11-26 21:33:44+00:00,es,['1596618228901416961'],México aún no está eliminado matemáticamente de la Copa del Mundo. A rezar 🙏 #mexico #SeleccionMexicana #SiSePuede #CopaDoMundoFIFA https://t.co/uSwCT5GfOe,,,
False,AmorDHermanas,1208088414207270912,Mexico,YayiS.,TweetDeck,1596618154876305409,False,2022-11-26 21:33:26+00:00,es,['1596618154876305409'],"Argentina y Messi le pegan a México que queda al borde de la eliminación del Mundial de Qatar
https://t.co/FrRDR4BqIM
#Deportes #SelecciónMexicana #SelecciónArgentina https://t.co/xREVcok7L4",,,
False,weirdmarcos,459911368,Mexico,No Mamárcos ®,Twitter for iPhone,1596618122655838208,False,2022-11-26 21:33:18+00:00,es,['1596618122655838208'],"Es un puto partido de fútbol 

Pero que puto coraje que el PENDEJO del Tata Martino REGALARÁ el juego así 😡🤬😡🤬

Que CHINGUE A SU MADRE EL TATA 

#FIFAWorldCup     
#FIFAWorldCup2022 
#Qatar2022    
#Qatar 
#MundialQatar2022 
#SeleccionMexicana     
#MexicoVsArgentina",,,
False,lenni_mary,179280879,"Ciudad Madero, Tamaulipas",Princess,Twitter Web App,1596618071271170048,False,2022-11-26 21:33:06+00:00,es,['1596618071271170048'],"@joserra_espn Es muy cierto, donde también la prensa deportiva mexicana tiene su lugar reservado en el infierno #ArgentinavsMexico #SeleccionMexicana https://t.co/YgrpufjGHB",replied_to,,
False,oscharsi,604061707,,isaac,Twitter for Android,1596618055094005760,False,2022-11-26 21:33:02+00:00,es,['1596618055094005760'],"#Qatar2022
Luego los periodistas/comentaristas/comunicologos jodiendo con Hernandez y que el hubiera hecho otra cosa
#SeleccionMexicana",,,
False,Fer19811,1162832749012639744,"Quintana Roo, México",Fer_1981 Jugador casual de 🎮#KillerInstinc 🇲🇽,Twitter for Android,1596618041273769986,False,2022-11-26 21:32:59+00:00,es,['1596618041273769986'],¿Edson Álvarez también llevo prostitutas a la concentración o porque no juega hoy? #SeleccionMexicana,,,
False,Moctzuma_III,123102953,MX,Emmanuel Moctzuma,Twitter for Android,1596617997229359104,False,2022-11-26 21:32:48+00:00,es,['1596617997229359104'],"Ojalá que @miseleccionmx haga pinche encuesta online antes de contratar un director técnico para la #SeleccionMexicana la afición merece dignidad
Pinche #Tata OJT",,,
False,MarthaLaFifi,69938622,De la CDMX para tu Timeline,Martha Rivero La Fifí,Twitter for iPhone,1596617985837654016,False,2022-11-26 21:32:46+00:00,es,['1596617985837654016'],"se estan peleando pero al final todos somos tercermundistas con la moneda devaluada 😩😩😩
#FIFAWorldCup #Messi𓃵 #SeleccionMexicana # #MéxicoArgentina",,,
False,BuenoHugo371,1462996537097666563,,Hugo Bueno,TweetDeck,1596617980586053632,True,2022-11-26 21:32:44+00:00,es,['1596617980586053632'],"Argentina y Messi le pegan a México que queda al borde de la eliminación del Mundial de Qatar
https://t.co/fchJUmtcWC
#Deportes #SelecciónMexicana #SelecciónArgentina https://t.co/HqL3NaqXOW",,,
False,rafael20611,1495145866960723971,,Rafael,Twitter for Android,1596617907705896961,False,2022-11-26 21:32:27+00:00,es,['1596617907705896961'],"Que alguien me explique porque carajos llevaron al guti al mundial, y de paso lo ponemos contra Argentina y no pones a @EdsonAlvarez19 ??
#MexicoVsArgentina #FIFAWorldCup #SeleccionMexicana",,,
False,ezequielebustos,919053346325090304,"Buenos Aires, Argentina",Ezequiel Bustos,Twitter Web App,1596617897345810432,False,2022-11-26 21:32:25+00:00,es,['1596617897345810432'],@ElAmaDeCasa1 Otra farsa mas la #SeleccionMexicana es igual q @GobiernoMX d #ElImbecilDePalacio @lopezobrador_ #estadofallido,replied_to,,
False,asiulairam1,451075132,Por ahí ,M_\Luisa,Twitter Web App,1596617888533823489,False,2022-11-26 21:32:23+00:00,es,['1596617888533823489'],"los mexicanos saliendo del estadio: 

#SeleccionMexicana #SeleccionArgentina https://t.co/MzFIQ7cCHm",,,
