,tweet,clean_tweet
1781,#tatamuertino LARGATE!!!!! #SeleccionMexicana #TataMartino #mexico,tatamuertino LARGATE SeleccionMexicana TataMartino mexico
1782,"¿Por qué atacar a la #SeleccionMexicana? Cuando hicieron su mejor esfuerzo, con lo que tenían ¿Por qué no cuestionar la falta de apoyo? ¿al presupuesto? Hay talento en México, pero hay intereses en los clubs, nepotismo, corrupción y una @CONADE y gob. que no están a la altura.",Por qué atacar la SeleccionMexicana Cuando hicieron su mejor esfuerzo con lo que tenían Por qué cuestionar la falta de apoyo al presupuesto Hay talento en México pero hay intereses en los clubs nepotismo corrupción una CONADE gob que están la altura
1783,"México quedará eliminado en fases de grupo pero con un Funes Mori, Raúl Jiménez y Tata Martino bien contentos de haber vivido la experiencia mundialista. 
#SeleccionMexicana #FIFAWorldCup #Qatar2022",México quedará eliminado en fases de grupo pero con un Funes Mori Raúl Jiménez Tata Martino bien contentos de haber vivido la experiencia mundialista SeleccionMexicana FIFAWorldCup Qatar
1784,¡PTM tanto le hicieron a la mamada por llevar a Funes Mori a la #SeleccionMexicana y no lo meten!,PTM tanto le hicieron la mamada por llevar Funes Mori la SeleccionMexicana lo meten
1785,La #seleccionmexicana perdió porque no dejaron jugar a #ChecoPerez . 🇲🇽🤡,La seleccionmexicana perdió porque dejaron jugar ChecoPerez
1786,"¡¡¡PERDIÓ MÉXICO!!! 💔
La selección mexicana pierde ante Argentina y pone en peligro su clasificación a la siguiente ronda en la Copa del Mundo.
PODEMOS CAER EN FASE DE GRUPOS.😖

#seleccionmexicana #miseleccionmx #seleccionargentina #Qatar2022 https://t.co/7xbaaOq80F",PERDIÓ MÉXICO La selección mexicana pierde ante Argentina pone en peligro su clasificación la siguiente ronda en la Copa del MundoPODEMOS CAER EN FASE DE GRUPOS seleccionmexicana miseleccionmx seleccionargentina Qatar tco xbaaOq F
1787,Y bueno...ni porque #SeleccionMexicana deja mucho $$$$$ arman un buen equipo,Y buenoni porque SeleccionMexicana deja mucho arman un buen equipo
1788,Marcador final México 0 - 2 Argentina #ibarramillanabogados #Qatar2022 #SeleccionMexicana https://t.co/uQNuxPSM0G,Marcador final México Argentina ibarramillanabogados Qatar SeleccionMexicana tco uQNuxPSM G
1789,Puto el que le de trabajo a @YondeLuisa1 #yondeluisa #MundialQatar2022 #SeleccionMexicana #mexicoargentina,Puto el que le de trabajo YondeLuisa yondeluisa MundialQatar SeleccionMexicana mexicoargentina
1790,"cómo no querían que perdiera México si es equipo de puros hombres y los hombres son unos pendejos
#ArgentinavsMexico #WorldcupQatar2022
#SeleccionMexicana",cómo querían que perdiera México si es equipo de puros hombres los hombres son unos pendejos ArgentinavsMexico WorldcupQatar SeleccionMexicana
1791,"Esta fue la última vez que apoyo a @miseleccionmx nunca más vuelvo a ilusionarme, a seguirla 👍🏻
#MundialQatar2022 #SeleccionMexicana #futbol",Esta fue la última vez que apoyo miseleccionmx nunca más vuelvo ilusionarme seguirla MundialQatar SeleccionMexicana futbol
1792,"¿Ya podemos hablar del peor error de Martino?🚨

México no tiene gol, no hay una idea ofensiva, y para ello dejó fuera a un tipo como Santi Giménez, goleador en su club y sobre todo estaba al 100% físicamente.❌

#santigiménez #seleccionmexicana #mexico #argentina #Messico https://t.co/Hf7rMOsmh6",Ya podemos hablar del peor error de Martino México tiene gol hay una idea ofensiva para ello dejó fuera un tipo como Santi Giménez goleador en su club sobre todo estaba al físicamente santigiménez seleccionmexicana mexico argentina Messico tco Hf rMOsmh
1793,"No hubiéramos perdido si ALGUIEN no se hubiera metido con el esposo de su mejor amiga.
#SeleccionMexicana",No hubiéramos perdido si ALGUIEN se hubiera metido con el esposo de su mejor amiga SeleccionMexicana
1794,"VAMOS CARAJO #SeleccionArgentina #SeleccionMexicana #mexicoargentina #MexicoVsArgentina 
A llorar al barril.. https://t.co/SvHgAziPZ5",VAMOS CARAJO SeleccionArgentina SeleccionMexicana mexicoargentina MexicoVsArgentina A llorar al barril tco SvHgAziPZ
1795,Qué esperaban pinche liga mexicana culera... #SeleccionMexicana muy pendeja  @LigaMXExpansion @adidasMX https://t.co/VMEKIw4DHU,Qué esperaban pinche liga mexicana culera SeleccionMexicana muy pendeja LigaMXExpansion adidasMX tco VMEKIw DHU
1796,"Después de ver tantos mundiales, vivir alegrías y tristezas... Nunca había estado tan decepcionado de @FMF y #SeleccionMexicana como hoy. https://t.co/jX3IKDmhpq",Después de ver tantos mundiales vivir alegrías tristezas Nunca había estado tan decepcionado de FMF SeleccionMexicana como hoy tco jX IKDmhpq
1797,Primer partido que veo del mundial y nos terminan violando la ptm. Y de paso que chingue a su madre todo el árbol genealógico de la #SeleccionMexicana,Primer partido que veo del mundial nos terminan violando la ptm Y de paso que chingue su madre todo el árbol genealógico de la SeleccionMexicana
1798,#SeleccionMexicana https://t.co/JUBnmZB7Kz,SeleccionMexicana tco JUBnmZB Kz
1799,el tata el enemigo #1 de mi  #SeleccionMexicana period 💅🏽 https://t.co/dDrG9sJCJO,el tata el enemigo de mi SeleccionMexicana period tco dDrG sJCJO
1800,La neta confié en Mexico estaban jugando bien pero como siempre terminan perdiendo #TataMartino YA CÁMBIALE #SeleccionMexicana https://t.co/5kuEjXIIQ5,La neta confié en Mexico estaban jugando bien pero como siempre terminan perdiendo TataMartino YA CÁMBIALE SeleccionMexicana tco kuEjXIIQ
1801,Actitud mediocre sin pensar en grande 🇲🇽⚽️ siempre la misma historia actitud chiquita #SeleccionMexicana,Actitud mediocre sin pensar en grande siempre la misma historia actitud chiquita SeleccionMexicana
1802,Nos iremos sin ningún gol #SeleccionMexicana,Nos iremos sin ningún gol SeleccionMexicana
1803,"Trae mejor equipo Horacio Cascarin y los mazacotes de  chicontepec que esta pnche @miseleccionmx. ..
#mexicoargentina #MexicoVsArgentina #SeleccionMexicana #MundialQatar2022",Trae mejor equipo Horacio Cascarin los mazacotes de chicontepec que esta pnche miseleccionmx mexicoargentina MexicoVsArgentina SeleccionMexicana MundialQatar
1804,"Ya se sabia un equipo nefasto !!!
#SeleccionMexicana 
Felicidades argentina @Argentina",Ya se sabia un equipo nefasto SeleccionMexicana Felicidades argentina Argentina
1805,CTM #SeleccionMexicana ahora ganale a #ArabiaSaudita para que clasifiquen,CTM SeleccionMexicana ahora ganale ArabiaSaudita para que clasifiquen
1806,"En @elconsejomx te ayudamos a subir el ánimo para apoyar a nuestra #SeleccionMexicana el próximo miércoles vs 🇸🇦. Llámanos o escríbenos, en la #LíneaDeSeguridad y #ChatDeConfianza 55 5533 5533 te brindamos contención emocional gratuita y disponible 24/7 #Qatar2022 https://t.co/EOo2wYFhsW",En elconsejomx te ayudamos subir el ánimo para apoyar nuestra SeleccionMexicana el próximo miércoles vs Llámanos escríbenos en la LíneaDeSeguridad ChatDeConfianza te brindamos contención emocional gratuita disponible Qatar tco EOo wYFhsW
1807,Igual ya 2 partidos y ningun gol 😶👎🏼 #SeleccionMexicana #Mex https://t.co/5ktyBK4h4H,Igual ya partidos ningun gol SeleccionMexicana Mex tco ktyBK h H
1808,"Síndrome del globo en el #MundialdeQatar2022 , inflar al portero tanto que revienta al segundo partido .🙄 Todos los #mundiales es lo mismo con la #SeleccionMexicana 👎👎👎",Síndrome del globo en el MundialdeQatar inflar al portero tanto que revienta al segundo partido Todos los mundiales es lo mismo con la SeleccionMexicana
1809,"Pues 🇲🇽 jugó a defender, eso lo supo 🇦🇷 y tuvo paciencia; ahí el resultado.

Emputan 2 cosas: (1) la falta de 🥚🥚 de siempre, (2) los directivos que anteponen el NEGOCIO y vender publicidad en jugadores -el portero no debería estar ahí-.

Ahí @miseleccionmx #SeleccionMexicana",Pues jugó defender eso lo supo tuvo paciencia ahí el resultadoEmputan cosas la falta de de siempre los directivos que anteponen el NEGOCIO vender publicidad en jugadores el portero debería estar ahí Ahí miseleccionmx SeleccionMexicana
1810,"Cómo no querían ganar, si nos balacearon a Memito Ochoa, no mamen.
#SeleccionMexicana https://t.co/AN2Bv8r6R1",Cómo querían ganar si nos balacearon Memito Ochoa mamen SeleccionMexicana tco AN Bv r R
1811,"El Tri cae con Argentina y se acerca a un fracaso. #SelecciónMexicana #SelecciónArgentina #GrupoC #JustaMundialista #Qatar 
📷MEXSPORT
#RBA 
https://t.co/RUQYje54zH",El Tri cae con Argentina se acerca un fracaso SelecciónMexicana SelecciónArgentina GrupoC JustaMundialista Qatar MEXSPORT RBA tco RUQYje zH
1812,"México pierde contra Argentina y complica su clasificación▶️https://t.co/q9coqXkjFy

#INFO7 #Qatar #SelecciónMexicana #SeleciónArgentina #Mundial",México pierde contra Argentina complica su clasificación tco q coqXkjFy INFO Qatar SelecciónMexicana SeleciónArgentina Mundial
1813,"Ni el Chicharito hubiera podido cargar a todo ese equipo de mancos, para la próxima convoquen jugadores buenos que estén en aptas condiciones y que sientan la camiseta, no a weyes que les vale madre por tener lugar asegurado.
#MEX #SeleccionMexicana #Qatar2022",Ni el Chicharito hubiera podido cargar todo ese equipo de mancos para la próxima convoquen jugadores buenos que estén en aptas condiciones que sientan la camiseta weyes que les vale madre por tener lugar asegurado MEX SeleccionMexicana Qatar
1814,"De qué te sirve tener a “la mejor alineación” en la historia de México si tienes a un pendejo como DT, Gerardo Martino estás llevando a la perdición a la Selección Mexicana. 

#mexicoargentina #SeleccionMexicana #MexicoVsArgentina #Mundial #futbol #FIFAWorldCup #MexicoEnQatar",De qué te sirve tener la mejor alineación en la historia de México si tienes un pendejo como DT Gerardo Martino estás llevando la perdición la Selección Mexicana mexicoargentina SeleccionMexicana MexicoVsArgentina Mundial futbol FIFAWorldCup MexicoEnQatar
1815,Ojalá así de seriedad nos tomáramos el fútbol bola de pendejos @miseleccionmx #SeleccionMexicana https://t.co/vO82G7QKzm,Ojalá así de seriedad nos tomáramos el fútbol bola de pendejos miseleccionmx SeleccionMexicana tco vO G QKzm
1816,😮‍💨🥺 #SeleccionMexicana las penas con pan son menos https://t.co/FCkE7Ju10u,SeleccionMexicana las penas con pan son menos tco FCkE Ju u
1817,"💔🇲🇽 PIE Y MEDIO FUERA 🇲🇽💔

La #SeleccionMexicana cayó 2-0 ante #Argentina y se complica mucho avanzar de fase de grupos ❌

El #Tri se jugará todo ante #ArabiaSaudita el 30/11 😬

¿Habrá milagro? 🤔

#QatarxDLT #Qatar2022 #MundialQatar2022 #FIFAWorldCup 

vía: @fifaworldcup_es https://t.co/OaNHtveHYS",PIE Y MEDIO FUERA La SeleccionMexicana cayó ante Argentina se complica mucho avanzar de fase de grupos El Tri se jugará todo ante ArabiaSaudita el Habrá milagro QatarxDLT Qatar MundialQatar FIFAWorldCup vía fifaworldcup_es tco OaNHtveHYS
1818,"Todo normal con la #SeleccionMexicana 

Se esperaba el empate ante #Pol y perder frente a #Arg

El problema es que está selección no tiene gol ⚽ https://t.co/PWAR6NvYGa",Todo normal con la SeleccionMexicana Se esperaba el empate ante Pol perder frente ArgEl problema es que está selección tiene gol tco PWAR NvYGa
1819,"- Lo importante es volverte a poner la playera de México cada cuatro años y pensar cosas chingonas. 

                  #SeleccionMexicana",Lo importante es volverte poner la playera de México cada cuatro años pensar cosas chingonas SeleccionMexicana
1820,"La afición mexicana no se merece un nivel de #SeleccionMexicana como la que tenemos. Sin garra, coraje; y que además juega mal y de malas. #mexicoargentina 

Ojalá sirva de lección esto. Los partidos moleros en EEUU no sirven más que para llenar los bolsillos de los federativos.",La afición mexicana se merece un nivel de SeleccionMexicana como la que tenemos Sin garra coraje que además juega mal de malas mexicoargentina Ojalá sirva de lección esto Los partidos moleros en EEUU sirven más que para llenar los bolsillos de los federativos
1821,"El típico-clásico de la @miseleccionmx ""juega como nunca pero pierde como siempre"". Los claroscuros de la #selecciónmexicana",El típico clásico de la miseleccionmx juega como nunca pero pierde como siempre Los claroscuros de la selecciónmexicana
1822,No podía saberse... la #SeleccionMexicana  siendo la #SeleccionMexicana  de todos los mundiales.,No podía saberse la SeleccionMexicana siendo la SeleccionMexicana de todos los mundiales
1823,"🤷‍♂️ La #SelecciónMexicana no me decepciona porque no esperaba nada de este equipo.
#Messi nos regresó a la realidad 👏 https://t.co/GXVLjDTD68",La SelecciónMexicana decepciona porque esperaba nada de este equipo Messi nos regresó la realidad tco GXVLjDTD
1824,"#mexicoargentina #MexicoVsArgentina #SeleccionMexicana ¿se dieron cuenta que no hubo una sola intención de gol, jugada peligrosa, tiro cerca, alerta en contra de la portería Argentina? 
Su portero de vacaciones 90 min. 
#Mexicanos, no tenemos goleadores, ni selección. 
😢😢😢",mexicoargentina MexicoVsArgentina SeleccionMexicana se dieron cuenta que hubo una sola intención de gol jugada peligrosa tiro cerca alerta en contra de la portería Argentina Su portero de vacaciones min Mexicanos tenemos goleadores ni selección
1825,"Ratones mediocres

#SeleccionMexicana",Ratones mediocres SeleccionMexicana
1826,"Siempre pasan mundiales, y sucede lo mismo y lo mismo. No se confundan, los responsables de todo, no son los 11 de pantalón corto y que sudan la camiseta en la cancha de la Selección Mexicana, eso es seguro. 🇲🇽⚽️⚖️💵#mexicoargentina #MexicoVsArgentina #SeleccionMexicana  México https://t.co/TCD3b6IMVx",Siempre pasan mundiales sucede lo mismo lo mismo No se confundan los responsables de todo son los de pantalón corto que sudan la camiseta en la cancha de la Selección Mexicana eso es seguro mexicoargentina MexicoVsArgentina SeleccionMexicana México tco TCD b IMVx
1827,#Ochoa #SeleccionMexicana #mexicoargentina https://t.co/0Di3m5udIg,Ochoa SeleccionMexicana mexicoargentina tco Di udIg
1828,"Bueno pues perdimos🇲🇽 y ni modo 😭

#SeleccionMexicana #MexicoVsArgentina https://t.co/KVV7GlMFUJ",Bueno pues perdimos ni modo SeleccionMexicana MexicoVsArgentina tco KVV GlMFUJ
1829,Que feo a que chingo de raza haya gastado para el #MundialQatar2022  que la #SeleccionMexicana no anote ningún gol y que en #mexicoargentina  #tatamartino no haya metido ni las manos. México creyó en ellos. @miseleccionmx no creen ni en sí mismos.#decepcion #aztecaesports,Que feo que chingo de raza haya gastado para el MundialQatar que la SeleccionMexicana anote ningún gol que en mexicoargentina tatamartino haya metido ni las manos México creyó en ellos miseleccionmx creen ni en sí mismos decepcion aztecaesports
1830,"Si a Gutiérrez lo habían llevado a pasear 
¿Era necesario meterlo a jugar ? #SeleccionMexicana",Si Gutiérrez lo habían llevado pasear Era necesario meterlo jugar SeleccionMexicana
1831,"¡¡¡LO GANÓ ARGENTINA!!! 🇦🇷

La #SelecciónMexicana se complica en la fase de Grupos y necesita ganar el próximo partido frente #ArabiaSaudita con una combinación de resultados.

#KlicDeportes #FIFAWorldCupQatar2022 #MéxicoVsArgentina https://t.co/nM1HRwimGv",LO GANÓ ARGENTINA La SelecciónMexicana se complica en la fase de Grupos necesita ganar el próximo partido frente ArabiaSaudita con una combinación de resultados KlicDeportes FIFAWorldCupQatar MéxicoVsArgentina tco nM HRwimGv
1832,"¿Acaso #Argentina es el nemesis futbolistico de #Mx?
Ya son 31 partidos que juegan, y hoy son 16 veces que pierde la #SeleccionMexicana",Acaso Argentina es el nemesis futbolistico de Mx Ya son partidos que juegan hoy son veces que pierde la SeleccionMexicana
1833,#SeleccionMexicana  #SexMex https://t.co/7lOGQfqhLA,SeleccionMexicana SexMex tco lOGQfqhLA
1834,#SeleccionMexicana https://t.co/Nwmft6NcmI,SeleccionMexicana tco Nwmft NcmI
1835,Ya vente Miguel Herrera dirige el último partido ya chinga su madre al pinchi tata valió verga el pendejo estupido #seleccionmexicana,Ya vente Miguel Herrera dirige el último partido ya chinga su madre al pinchi tata valió verga el pendejo estupido seleccionmexicana
1836,Lo único bueno del tata fue que le haya dado oportunidad a jóvenes #SeleccionMexicana entre ellos #AlexisVega y #KevinAlvarez #UrielAntuna,Lo único bueno del tata fue que le haya dado oportunidad jóvenes SeleccionMexicana entre ellos AlexisVega KevinAlvarez UrielAntuna
1837,@CH14_ nos haces falta en el mundial! 😭😭😭😭 #CopaDoMundoFIFA #MexicoEnQatar #SeleccionMexicana #chicharito,CH _ nos haces falta en el mundial CopaDoMundoFIFA MexicoEnQatar SeleccionMexicana chicharito
1838,#SeleccionMexicana https://t.co/ijWuPTbkHQ,SeleccionMexicana tco ijWuPTbkHQ
1839,"México en el mundial. 🤡

@miseleccionmx 
#SeleccionMexicana 
#FIFAWorldCupQatar2022 https://t.co/LIHJywIxkv",México en el mundial miseleccionmx SeleccionMexicana FIFAWorldCupQatar tco LIHJywIxkv
1840,".
La hermosura de Enzo Fernández

#SeleccionArgentina 2
#SeleccionMexicana 0
.
https://t.co/GVpE8S6A2V",La hermosura de Enzo Fernández SeleccionArgentina SeleccionMexicana tco GVpE S A V
1841,"Mexico couldn't convert when they were the better team on the pitch and after heavy pressing Messi put Argentina ahead. A second goal by Enzo Fernandez now has Mexico thinking about goal difference.

#SeleccionMexicana #Qatar2022 #qatar #WorldCup #Argentina #afa #MexicodemiVida https://t.co/FSpav79IVq",Mexico convert better team pitch heavy pressing Messi put Argentina ahead A second goal Enzo Fernandez Mexico thinking goal difference SeleccionMexicana Qatar qatar WorldCup Argentina afa MexicodemiVida tco FSpav IVq
1842,"Ahora dependemos de otros equipos para para pasar a la segunda face. Como sieeeempre... 😬🤨
@miseleccionmx 
#MexicoVsArgentina 
#Qatar2022 
#SeleccionMexicana 
Grrrrrrrrrrrrr",Ahora dependemos de otros equipos para para pasar la segunda face Como sieeeempre miseleccionmx MexicoVsArgentina Qatar SeleccionMexicana Grrrrrrrrrrrrr
1843,"@HHerreramex titular en el 2026 pero como  🎈flotas muy bien, sola una distracción y fuimos #FIFAWorldCupQatar2022 #Qatar2022 #SeleccionMexicana",HHerreramex titular en el pero como flotas muy bien sola una distracción fuimos FIFAWorldCupQatar Qatar SeleccionMexicana
1844,"Yo que los federativos bajaba al vestidor y corría al ""Tata"" Martino.

No llevó delanteros y además saca al que tiene nivel.
#SeleccionMexicana",Yo que los federativos bajaba al vestidor corría al Tata MartinoNo llevó delanteros además saca al que tiene nivel SeleccionMexicana
1845,“De vez en cuando hay que ver mas allá de los goles” Tata Martino Seleccionador Nacional de Mexico. #SeleccionMexicana @miseleccionmx,De vez en cuando hay que ver mas allá de los goles Tata Martino Seleccionador Nacional de Mexico SeleccionMexicana miseleccionmx
1846,@fifaworldcup_es La selección mexicana solo sirve para que @adidasMX venda camisetas. #SeleccionMexicana,fifaworldcup_es La selección mexicana solo sirve para que adidasMX venda camisetas SeleccionMexicana
1847,"@Ingrid_Garibay @miseleccionmx Porque no tiene llegada, mucho menos gol, me dueles #SeleccionMexicana",Ingrid_Garibay miseleccionmx Porque tiene llegada mucho menos gol dueles SeleccionMexicana
1848,"Al menos esperaba un gol
Uno !
Solo un gol !
Uno 
#SeleccionMexicana",Al menos esperaba un golUno Solo un gol Uno SeleccionMexicana
1849,#Celebridades La casa del “#Chucky” Lozano tiene vistas increíbles al mar Meditarráneo #Qatar2022  #seleccionmexicana https://t.co/MHWdNSxTew,Celebridades La casa del Chucky Lozano tiene vistas increíbles al mar Meditarráneo Qatar seleccionmexicana tco MHWdNSxTew
1850,"@FMF @miseleccionmx A ver si después de este desastre ya le ponen un alto a tanto extranjero en la @LigaBBVAMX INCREÍBLE LA FALTA DE GOLPor lo menos antes pasábamos a la siguiente ronda,hoy podemos hacer el ridiculoYquedar en último lugar #mexicoargentina #MEX #SeleccionMexicana",FMF miseleccionmx A ver si después de este desastre ya le ponen un alto tanto extranjero en la LigaBBVAMX INCREÍBLE LA FALTA DE GOLPor lo menos antes pasábamos la siguiente rondahoy podemos hacer el ridiculoYquedar en último lugar mexicoargentina MEX SeleccionMexicana
1851,"Es una pena que la #SeleccionMexicana no le ganara a #Argentina, pero ojalá y puedan ayudarme con más lecturas. Mis libros son #gratis, sólo tienen que descargar la app y listo.😊

ANDROID ➡️ https://t.co/236HK0I1Vn
IOS ➡️ https://t.co/yRH9ubb29m https://t.co/PCBwqnm3x6",Es una pena que la SeleccionMexicana le ganara Argentina pero ojalá puedan ayudarme con más lecturas Mis libros son gratis sólo tienen que descargar la app listo ANDROID tco HK I VnIOS tco yRH ubb tco PCBwqnm x
1852,"#meesi #mexicoargentina #argentinamexico #SeleccionArgentina #SeleccionMexicana 
Salimos en 30 minutos con todo lo que queres saber de la gran victoria de la #albiceleste sobre la #tricolor
En https://t.co/bWwS0l5MB1
En vivo. Pasen y vean!!!",meesi mexicoargentina argentinamexico SeleccionArgentina SeleccionMexicana Salimos en minutos con todo lo que queres saber de la gran victoria de la albiceleste sobre la tricolorEn tco bWwS l MB En vivo Pasen vean
1853,"Soy sólo yo,o el técnico de México, hizo de todo para dejarse ganar!? #SeleccionMexicana",Soy sólo yoo el técnico de México hizo de todo para dejarse ganar SeleccionMexicana
1854,"El partido termina ⚽️ y la #SelecciónMexicana pierde ante la #SeleccionArgentina.

#ARG 2 - 0 #MEX https://t.co/coDaImWVqW",El partido termina la SelecciónMexicana pierde ante la SeleccionArgentina ARG MEX tco coDaImWVqW
1855,"Hoy perdió México , hoy perdió mi familia 😠😡 #MexicoVsArgentina #SeleccionMexicana https://t.co/1pMuQx2FZj",Hoy perdió México hoy perdió mi familia MexicoVsArgentina SeleccionMexicana tco pMuQx FZj
1856,"El Tata Martino ENTREGÓ el partido 

Ese pvt0 argentino REGALÓ las nachas a su selección 🇦🇷

Hizo TODO para que su selección ganara 

CHINGA A TU MADRE TATA MARTINO 

#FIFAWorldCup     
#FIFAWorldCup2022 
#Qatar2022    
#SeleccionMexicana",El Tata Martino ENTREGÓ el partido Ese pvt argentino REGALÓ las nachas su selección Hizo TODO para que su selección ganara CHINGA A TU MADRE TATA MARTINO FIFAWorldCup FIFAWorldCup Qatar SeleccionMexicana
1857,"Muy buen partido de la #SeleccionMexicana , me hubiera gustado que no le hubieran metido tanta galleta al inicio, lo bueno que siguen en el mundial! A echarle ganas contra Sarabia Saudita 🇲🇽🙏",Muy buen partido de la SeleccionMexicana hubiera gustado que le hubieran metido tanta galleta al inicio lo bueno que siguen en el mundial A echarle ganas contra Sarabia Saudita
1858,"Messi puede ser el mejor del mundo y el resto, pero nada como creer en nuestra selección tqm #SeleccionMexicana",Messi puede ser el mejor del mundo el resto pero nada como creer en nuestra selección tqm SeleccionMexicana
1859,"@medranoazteca Un 👏👏👏 a la @FMF más MEDIOCRE

#TataVendeHumo sigue engañando al mundo con decir soy DT hoy demostró que NO sirve que ni en las canicas sabe ganar

Por dignidad la #SeleccionMexicana debe regresarse HOY y perder por default el último partido",medranoazteca Un la FMF más MEDIOCRE TataVendeHumo sigue engañando al mundo con decir soy DT hoy demostró que NO sirve que ni en las canicas sabe ganarPor dignidad la SeleccionMexicana debe regresarse HOY perder por default el último partido
1860,Una vez más compruebo que en México no sabemos trabajar en equipo! #SeleccionMexicana,Una vez más compruebo que en México sabemos trabajar en equipo SeleccionMexicana
1861,Por qué chingada madre no jugo Edson Alvarez? #SeleccionMexicana,Por qué chingada madre jugo Edson Alvarez SeleccionMexicana
1862,Ayyyyy no mameeeen!!! 🙄🙄🙄ES CUENTO DE NUNCA ACABAR HDTSPM😤😤😤 #SeleccionMexicana https://t.co/X3fe3DaAvi,Ayyyyy mameeeen ES CUENTO DE NUNCA ACABAR HDTSPM SeleccionMexicana tco X fe DaAvi
1863,"Juegan como nunca y pierden como siempre, ya mejor que se vengan #WorldcupQatar2022 #ArgentinavsMexico #SeleccionMexicana porque sacaron al #chucky",Juegan como nunca pierden como siempre ya mejor que se vengan WorldcupQatar ArgentinavsMexico SeleccionMexicana porque sacaron al chucky
1864,"Vamos nuestra selección no es la mejor pero vimos que se esforzaron y también intentan mejorar nadie es perfecto además aun tenemos un partido no estamos fuera 

#MEX #SeleccionMexicana https://t.co/6cg6rDcWEA",Vamos nuestra selección es la mejor pero vimos que se esforzaron también intentan mejorar nadie es perfecto además aun tenemos un partido estamos fuera MEX SeleccionMexicana tco cg rDcWEA
1865,"Imagen de Huitzilopochtli, esperando a @miseleccionmx en el aeropuerto. #SeleccionMexicana https://t.co/Izrzb4yUCL",Imagen de Huitzilopochtli esperando miseleccionmx en el aeropuerto SeleccionMexicana tco Izrzb yUCL
1866,"@Faitelson_ESPN @Faitelson_ESPN ¿Qué tanto influyen ustedes cómo comentaristas deportivos en robuste era esa mediocridad? Desde el momento en que se ponen a sacar el + 1, combinación de resultados; a la #SeleccionMexicana se le tenía que exigir desde la preliminar a #FIFAWorldCup",Faitelson_ESPN Faitelson_ESPN Qué tanto influyen ustedes cómo comentaristas deportivos en robuste era esa mediocridad Desde el momento en que se ponen sacar el combinación de resultados la SeleccionMexicana se le tenía que exigir desde la preliminar FIFAWorldCup
1867,"Termino el partido México - Argentia, que buen primer tiempo, en definitiva hay mucho que aprender, sobretodo en el nivel estratégico de los que administran nuestra #SeleccionMexicana",Termino el partido México Argentia que buen primer tiempo en definitiva hay mucho que aprender sobretodo en el nivel estratégico de los que administran nuestra SeleccionMexicana
1868,Chinga tu madre Tata #ArgentinavsMexico #SeleccionMexicana https://t.co/wPQU3Xc3p4,Chinga tu madre Tata ArgentinavsMexico SeleccionMexicana tco wPQU Xc p
1869,"Veo mucha gente pegándole a la #SeleccionMexicana . 

Se acabo las buenas palabras a Ochoa, después de la derrota. 

El equipo mexicano se juega la vida ante #KSA , teniendo que marcar una buena cantidad de goles y esperar que #Arg les regrese el favor con derrotar a #Pol.",Veo mucha gente pegándole la SeleccionMexicana Se acabo las buenas palabras Ochoa después de la derrota El equipo mexicano se juega la vida ante KSA teniendo que marcar una buena cantidad de goles esperar que Arg les regrese el favor con derrotar Pol
1870,"Lo de @HHerreramex es insostenible, insoportable, hace demasiado lento a la ya de por si poco eléctrica media cancha de la #SeleccionMexicana",Lo de HHerreramex es insostenible insoportable hace demasiado lento la ya de por si poco eléctrica media cancha de la SeleccionMexicana
1871,"Perdió méxico, necesito consuelo 😔

#SeleccionMexicana #SeleccionArgentina #sad #hola",Perdió méxico necesito consuelo SeleccionMexicana SeleccionArgentina sad hola
1872,¡Nunca espero nada de ustedes y siempre terminan desepcionandome! #SeleccionMexicana,Nunca espero nada de ustedes siempre terminan desepcionandome SeleccionMexicana
1873,"Cómo siempre, #SeleccionMexicana a depender a otros…",Cómo siempre SeleccionMexicana depender otros
1874,"@miseleccionmx 

#mexicoargentina #MexicoVsArgentina #SeleccionMexicana #Qatar2022 https://t.co/72tOR9qOO6",miseleccionmx mexicoargentina MexicoVsArgentina SeleccionMexicana Qatar tco tOR qOO
1875,"Quien en su sano juicio, saca a Chuky lozano para meter a este petardo #TataMartino #SeleccionMexicana #MéxicoArgentina https://t.co/FG3pdvLzpj",Quien en su sano juicio saca Chuky lozano para meter este petardo TataMartino SeleccionMexicana MéxicoArgentina tco FG pdvLzpj
1876,"La verdadera #SeleccionMexicana es en Twitter, al país que nos traigan les ganamos en memes. #MundialQatar2022 que?",La verdadera SeleccionMexicana es en Twitter al país que nos traigan les ganamos en memes MundialQatar que
1877,"Los ratones verdes, oooottrraaaa vez.

@miseleccionmx #SeleccionMexicana
#WorldcupQatar2022 https://t.co/Erz4YdU02W",Los ratones verdes oooottrraaaa vezmiseleccionmx SeleccionMexicana WorldcupQatar tco Erz YdU W
1878,"Triste por el resultado de #SeleccionMexicana pero feliz porque en @calientesports si gané 🤭🤭

#MéxicoArgentina https://t.co/42LXVDiI6R",Triste por el resultado de SeleccionMexicana pero feliz porque en calientesports si gané MéxicoArgentina tco LXVDiI R
